II	5352912	5352994	+
II	5355776	5355824	+
II	5355937	5356100	+
II	5356315	5356554	+
II	5356703	5356753	+
II	5356938	5356986	+
II	5357117	5357176	+
II	5357735	5357782	-
II	5357982	5358028	-
II	5358785	5358828	+
II	5358954	5359006	+
II	5359670	5359728	+
II	5359840	5359888	+
II	5360182	5360236	+
II	5360331	5360679	+
II	5360746	5361070	+
II	5361376	5361428	+
II	5361673	5362215	+
II	5362307	5369132	+
II	5365145	5365289	-
II	5365430	5365613	-
II	5368393	5368447	-
II	5368559	5368611	-
II	5368893	5369010	-
II	5369225	5369276	+
II	5369346	5369810	+
II	5370018	5371184	+
II	5371408	5371460	+
II	5371580	5371631	+
II	5372183	5372235	-
II	5372308	5372491	-
II	5372711	5372764	-
II	5373037	5373083	-
II	5373212	5373268	-
II	5374164	5374225	+
II	5374890	5374937	+
II	5375426	5375844	+
II	5376377	5376430	+
II	5376578	5376626	+
II	5378205	5378841	+
II	5379216	5379281	+
II	5380092	5380500	+
II	5380758	5381036	+
II	5381120	5381170	+
II	5381296	5381459	+
II	5381635	5382307	+
II	5382558	5382643	+
II	5383001	5383048	+
II	5383390	5383506	+
II	5384375	5384425	-
II	5384546	5384927	-
II	5385051	5385350	-
II	5385436	5385715	-
II	5385826	5385939	-
II	5386180	5386234	-
II	5386447	5386502	-
II	5386599	5387027	-
II	5387151	5387235	-
II	5387850	5387894	-
II	5387948	5388426	-
II	5388334	5388426	-
II	5388563	5388620	-
II	5389129	5389174	-
II	5389497	5389544	-
II	5389754	5389803	-
II	5390513	5390559	-
II	5390660	5390711	-
II	5391139	5391817	-
II	5392260	5392323	-
II	5392421	5392469	-
II	5392728	5392776	-
II	5392929	5392979	-
II	5394186	5394234	-
II	5394632	5394680	-
II	5394909	5394958	-
II	5395115	5395160	-
II	5395397	5395449	-
II	5395424	5395888	-
II	5395580	5395631	-
II	5396155	5396210	-
II	5396420	5396463	-
II	5396847	5396898	-
II	5397484	5397550	-
II	5397873	5397922	-
II	5398003	5398061	-
II	5398161	5398215	-
II	5398336	5398389	-
II	5398489	5398546	-
II	5398670	5398819	-
II	5399708	5399893	+
II	5400150	5400202	+
II	5400976	5402238	+
II	5403580	5404321	+
II	5405190	5405440	+
II	5406007	5406488	-
II	5407133	5407547	-
II	5408644	5408696	-
II	5410771	5410823	+
II	5412056	5412108	-
II	5412339	5412526	-
II	5413219	5413270	-
II	5413464	5413513	-
II	5413881	5413930	-
II	5414380	5414510	+
II	5414789	5414864	+
II	5415369	5415572	+
II	5416986	5417037	+
II	5417183	5417619	+
II	5418044	5418284	+
II	5419821	5419870	+
II	5419932	5420424	+
II	5421444	5421489	+
II	5421579	5421627	+
II	5421767	5421811	+
II	5422134	5422184	+
II	5422355	5422401	+
II	5422516	5422571	+
II	5422967	5423015	-
II	5423110	5423159	-
II	5423578	5423625	-
II	5423744	5423795	-
II	5424466	5424515	-
II	5424610	5424658	-
II	5425077	5425135	-
II	5425254	5425628	-
II	5427480	5427573	-
II	5427674	5427726	-
II	5427824	5427881	-
II	5428046	5428102	-
II	5428412	5428462	-
II	5428896	5428942	-
II	5429115	5429166	-
II	5429305	5429351	-
II	5429402	5429489	-
II	5430488	5430540	+
II	5430651	5430700	+
II	5430838	5430937	+
II	5431042	5431091	+
II	5431649	5431854	-
II	5432053	5432097	-
II	5432260	5432311	-
II	5432368	5432470	-
II	5432564	5432620	-
II	5432693	5432757	-
II	5432917	5432994	-
II	5435905	5435953	-
II	5436156	5436256	-
II	5436365	5436647	-
II	5436710	5436755	-
II	5437955	5438002	+
II	5438445	5438774	+
II	5438863	5438909	+
II	5439215	5439260	+
II	5439381	5439734	+
II	5439907	5439955	+
II	5440517	5440800	-
II	5441067	5441112	-
II	5441203	5442980	-
II	5443086	5443138	-
II	5443333	5443379	-
II	5443513	5443556	-
II	5443704	5443759	-
II	5444035	5444128	-
II	5444280	5444341	-
II	5444421	5444469	-
II	5444573	5444620	-
II	5444826	5445124	-
II	5445529	5445571	-
II	5445671	5445723	-
II	5445809	5445857	-
II	5445949	5445998	-
II	5446199	5446259	-
II	5446341	5446472	-
II	5447796	5447840	+
II	5447892	5447946	+
II	5448266	5448314	+
II	5454024	5454330	+
II	5454550	5454600	+
II	5454707	5455102	+
II	5455424	5455479	+
II	5456560	5456616	+
II	5456847	5456898	+
II	5457179	5457227	+
II	5457465	5457547	+
II	5457919	5458001	+
II	5459459	5459600	-
II	5466546	5466594	+
II	5466546	5466600	+
II	5466697	5467002	+
II	5467106	5467154	+
II	5467260	5467612	+
II	5467714	5467898	+
II	5468230	5468308	+
II	5468230	5468883	+
II	5468412	5468883	+
II	5468982	5469388	+
II	5469560	5469611	+
II	5469912	5469959	+
II	5470158	5470216	+
II	5470599	5470834	+
II	5471580	5471628	+
II	5471716	5471777	+
II	5471723	5471777	+
II	5471850	5471915	+
II	5472053	5472099	+
II	5472789	5472838	+
II	5473139	5473189	+
II	5474553	5474615	+
II	5474741	5474890	+
II	5475020	5475251	+
II	5475684	5475733	+
II	5475817	5475876	+
II	5476002	5476301	+
II	5477186	5477239	+
II	5477414	5477463	+
II	5477574	5477627	+
II	5477808	5477855	+
II	5478010	5478055	+
II	5478815	5478862	+
II	5478929	5478978	+
II	5479108	5479153	+
II	5479253	5479300	+
II	5479458	5479535	+
II	5480109	5480163	+
II	5480637	5480686	-
II	5480833	5480882	-
II	5480976	5481822	-
II	5481897	5481946	-
II	5488199	5488247	+
II	5488556	5488718	+
II	5488818	5488869	+
II	5489241	5489291	+
II	5489449	5489495	+
II	5489993	5490039	+
II	5490256	5490302	+
II	5490430	5490477	+
II	5491232	5491279	+
II	5491642	5491689	+
II	5492012	5492224	+
II	5492368	5492414	+
II	5492622	5492668	+
II	5492766	5492809	+
II	5492914	5492958	+
II	5493032	5493075	+
II	5494299	5494343	-
II	5495385	5495436	+
II	5495536	5495580	+
II	5496719	5496865	+
II	5497562	5498123	-
II	5498820	5498871	+
II	5499289	5499336	-
II	5499565	5499616	-
II	5499787	5499833	-
II	5499972	5500028	-
II	5500519	5500569	-
II	5500652	5500856	-
II	5500896	5500943	-
II	5501716	5501768	+
II	5501923	5501974	+
II	5502168	5502232	+
II	5502340	5502390	+
II	5502493	5502542	+
II	5502649	5502694	+
II	5502775	5502827	+
II	5503074	5503127	+
II	5503418	5503468	+
II	5504208	5504269	+
II	5504388	5504434	+
II	5504548	5504596	+
II	5504667	5504711	+
II	5504935	5504980	+
II	5505123	5505174	+
II	5505276	5505324	+
II	5505577	5505623	+
II	5506164	5506239	+
II	5506393	5506441	+
II	5506507	5506550	+
II	5506655	5506706	+
II	5506837	5506891	+
II	5507012	5507059	+
II	5507347	5507396	+
II	5507557	5507838	+
II	5508215	5508263	+
II	5508449	5508503	+
II	5508700	5508749	+
II	5508849	5508902	+
II	5509466	5509513	-
II	5509638	5509687	-
II	5509953	5510010	-
II	5510142	5510188	-
II	5510573	5510631	-
II	5510958	5511010	-
II	5511207	5513639	-
II	5511209	5513662	-
II	5515979	5516282	+
II	5516413	5516454	+
II	5516522	5516573	+
II	5516644	5516905	+
II	5517400	5517460	-
II	5517585	5517630	-
II	5519915	5519966	+
II	5520054	5520098	+
II	5523072	5523157	+
II	5523267	5523314	+
II	5524606	5524661	-
II	5524807	5524908	-
II	5525085	5525134	-
II	5528640	5528718	+
II	5528804	5528853	+
II	5530582	5530636	+
II	5530696	5530835	+
II	5531424	5531473	-
II	5531606	5531791	-
II	5531868	5531915	-
II	5532010	5532057	-
II	5532110	5532206	-
II	5533254	5533305	-
II	5533511	5533573	-
II	5535396	5535453	+
II	5535683	5535731	+
II	5537998	5538045	+
II	5538117	5538162	+
II	5538546	5538690	+
II	5538556	5538691	+
II	5538833	5538906	+
II	5538846	5538893	+
II	5539716	5539764	-
II	5539994	5540051	-
II	5541086	5541512	-
II	5541610	5541653	-
II	5541716	5541768	-
II	5541718	5541768	-
II	5544718	5544764	-
II	5545213	5545265	-
II	5545402	5545719	-
II	5545402	5545806	-
II	5545864	5546429	-
II	5546525	5546572	-
II	5546525	5546628	-
II	5546808	5546989	-
II	5546808	5547039	-
II	5546808	5547170	-
II	5547296	5547350	-
II	5550211	5550256	+
II	5552035	5552087	+
II	5554778	5555196	+
II	5556925	5556978	+
II	5561832	5561879	+
II	5562024	5562103	+
II	5562230	5562274	+
II	5562471	5562519	+
II	5562634	5562895	+
II	5562957	5563083	+
II	5566275	5566347	+
II	5568129	5568201	-
II	5570734	5570879	+
II	5570959	5571010	+
II	5570972	5572700	+
II	5571671	5571742	+
II	5572471	5572700	+
II	5572807	5572855	+
II	5573000	5573381	+
II	5573819	5574355	+
II	5578424	5578792	+
II	5579184	5579434	+
II	5579669	5579722	+
II	5580311	5580359	-
II	5580446	5580494	-
II	5580623	5580922	-
II	5581441	5581777	-
II	5581894	5581945	-
II	5582049	5582099	-
II	5582164	5582208	-
II	5583079	5583128	+
II	5583430	5583750	+
II	5583828	5583924	+
II	5583995	5584045	+
II	5584299	5584350	+
II	5584520	5584570	+
II	5586428	5586737	+
II	5587013	5587210	+
II	5587675	5587698	-
II	5588271	5588322	-
II	5588688	5588736	-
II	5588885	5588934	-
II	5589009	5590397	-
II	5589615	5589684	-
II	5589926	5590792	-
II	5590610	5590792	-
II	5590983	5591443	-
II	5590983	5591574	-
II	5591484	5591574	-
II	5592836	5592907	-
II	5593014	5593064	-
II	5593258	5593316	-
II	5594842	5594896	+
II	5595024	5595072	+
II	5595195	5595250	+
II	5595507	5595563	+
II	5595819	5595873	+
II	5596181	5596263	+
II	5596720	5596771	+
II	5596966	5597026	+
II	5597152	5597200	+
II	5597296	5597349	+
II	5597674	5597723	+
II	5598115	5598166	+
II	5598646	5598693	-
II	5598748	5599115	-
II	5599232	5599293	-
II	5600149	5600193	-
II	5600460	5600996	-
II	5601685	5601730	-
II	5601828	5602057	-
II	5602297	5602341	-
II	5602406	5602457	-
II	5602537	5602710	-
II	5602986	5603185	-
II	5606943	5607209	-
II	5607511	5607622	-
II	5607708	5607761	-
II	5617532	5617577	-
II	5617800	5617847	-
II	5618060	5618596	-
II	5618974	5619046	-
II	5619217	5619266	-
II	5620134	5620191	-
II	5620428	5620478	-
II	5620647	5620733	-
II	5621077	5621130	-
II	5621297	5621341	-
II	5621614	5621664	-
II	5621790	5622408	-
II	5621796	5622408	-
II	5623039	5623091	+
II	5623456	5623519	+
II	5623710	5623758	+
II	5624490	5624562	+
II	5624490	5624568	+
II	5626533	5626577	-
II	5626665	5626716	-
II	5627694	5628184	-
II	5628748	5628820	-
II	5629206	5629348	-
II	5630076	5630126	-
II	5630252	5630870	-
II	5630258	5630870	-
II	5631501	5631553	+
II	5631918	5631981	+
II	5632172	5632220	+
II	5632952	5633043	+
II	5632952	5633049	+
II	5633281	5633344	+
II	5634889	5634957	-
II	5635028	5635078	-
II	5635194	5635626	-
II	5635791	5636054	-
II	5636193	5636500	-
II	5636590	5636636	-
II	5638564	5638616	+
II	5638679	5638722	+
II	5640661	5640734	-
II	5641540	5641624	-
II	5642499	5642547	-
II	5642924	5643459	-
II	5644269	5644604	-
II	5645263	5645317	-
II	5645443	5645491	-
II	5645574	5645627	-
II	5645923	5646344	-
II	5646779	5646827	-
II	5646899	5646947	-
II	5647363	5647414	-
II	5647779	5647829	-
II	5648408	5648527	-
II	5648734	5648781	-
II	5649073	5649122	-
II	5649283	5649357	-
II	5649805	5649861	+
II	5649953	5650035	+
II	5650850	5650934	+
II	5651301	5653324	+
II	5652302	5652350	-
II	5653698	5653743	+
II	5653971	5654020	+
II	5654669	5654735	+
II	5655192	5655246	+
II	5656326	5656375	+
II	5656492	5656538	+
II	5656662	5656714	+
II	5657935	5657982	-
II	5658129	5658177	-
II	5658266	5658314	-
II	5658402	5658744	-
II	5658870	5659013	-
II	5659238	5659281	-
II	5659452	5659497	-
II	5660123	5660175	-
II	5660330	5660386	-
II	5660542	5660593	-
II	5660678	5660770	-
II	5661312	5661709	+
II	5661780	5662167	+
II	5662286	5662395	+
II	5662466	5662609	+
II	5662533	5662581	+
II	5663047	5663149	+
II	5663326	5663733	+
II	5664252	5664300	+
II	5665500	5665719	+
II	5665894	5665950	+
II	5666026	5666069	+
II	5666366	5666414	+
II	5666584	5666631	+
II	5667057	5667102	-
II	5667236	5667282	-
II	5667399	5668459	-
II	5668658	5668707	-
II	5669267	5669598	-
II	5670349	5670405	-
II	5670504	5670553	-
II	5670781	5670842	-
II	5671550	5671596	-
II	5672153	5672203	-
II	5673274	5673325	-
II	5674343	5674396	-
II	5675130	5675177	-
II	5675281	5675331	-
II	5675475	5675782	-
II	5676230	5676281	-
II	5676471	5677042	-
II	5678242	5678924	-
II	5681106	5681850	+
II	5681953	5682332	+
II	5684656	5685021	-
II	5685258	5685307	-
II	5686759	5687061	-
II	5687569	5688244	-
II	5688611	5688807	-
II	5688915	5688965	-
II	5689560	5689933	-
II	5690381	5690629	-
II	5690787	5690833	-
II	5690963	5691022	-
II	5690972	5691022	-
II	5691132	5691180	-
II	5691784	5691833	+
II	5691899	5691950	+
II	5693017	5693259	+
II	5693543	5693588	+
II	5694479	5694525	+
II	5694609	5694652	+
II	5694831	5694986	+
II	5695667	5696046	+
II	5696130	5696186	+
II	5696938	5696988	-
II	5697131	5697181	-
II	5697220	5697265	-
II	5697396	5697449	-
II	5697559	5697605	-
II	5697721	5698860	-
II	5699644	5700156	+
II	5700339	5700388	+
II	5700460	5700508	+
II	5700964	5701006	+
II	5701161	5701207	+
II	5707787	5710054	+
II	5710231	5710397	+
II	5710551	5710602	+
II	5710840	5710890	+
II	5711000	5711276	+
II	5711366	5711415	+
II	5711568	5711934	+
II	5713123	5713170	-
II	5713354	5713433	-
II	5713852	5714061	-
II	5713853	5714061	-
II	5713853	5714493	-
II	5714156	5714292	-
II	5714156	5714493	-
II	5714355	5714493	-
II	5714589	5714662	-
II	5715122	5716081	+
II	5715304	5715352	-
II	5715500	5715544	-
II	5716377	5716421	+
II	5716531	5716583	+
II	5716797	5716847	+
II	5717069	5717420	+
II	5717727	5717775	+
II	5718244	5718297	+
II	5718606	5718661	+
II	5718732	5719114	+
II	5719428	5719482	+
II	5719637	5719715	+
II	5719911	5719928	+
II	5720466	5720520	+
II	5720758	5720806	+
II	5720872	5720921	+
II	5721223	5721543	+
II	5721617	5721666	+
II	5722402	5722686	-
II	5722792	5722841	-
II	5722965	5723014	-
II	5723288	5724658	-
II	5724729	5727609	-
II	5729772	5729822	-
II	5729921	5729969	-
II	5730097	5730366	-
II	5731364	5731405	+
II	5738176	5738498	-
II	5738645	5738744	-
II	5739043	5739741	-
II	5743286	5743333	-
II	5743443	5743965	-
II	5744404	5745136	-
II	5745203	5745251	-
II	5750262	5751241	+
II	5751434	5751721	+
II	5751842	5751888	+
II	5752247	5752301	+
II	5752720	5752816	+
II	5752720	5753454	+
II	5752866	5752955	+
II	5752866	5753454	+
II	5753032	5753082	+
II	5753105	5753454	+
II	5753601	5753655	+
II	5753762	5753813	+
II	5754522	5756006	+
II	5756153	5756207	+
II	5756314	5756365	+
II	5757134	5758247	-
II	5765773	5769098	+
II	5768999	5769098	+
II	5769348	5769646	+
II	5769767	5769813	+
II	5770601	5770712	+
II	5770913	5770961	+
II	5771068	5771526	+
II	5772413	5772462	-
II	5772683	5773098	-
II	5773190	5773502	-
II	5773666	5774029	-
II	5782892	5782942	+
II	5783194	5783701	+
II	5783922	5784060	+
II	5784330	5784940	+
II	5785074	5785118	+
II	5785249	5785302	+
II	5785432	5785481	+
II	5785650	5785697	+
II	5785806	5785853	+
II	5786080	5786186	+
II	5786436	5786485	+
II	5786854	5786906	+
II	5787036	5787083	+
II	5787161	5787213	+
II	5789256	5789465	+
II	5789642	5789722	+
II	5789781	5789827	+
II	5789909	5790732	+
II	5790787	5791247	+
II	5791352	5792797	+
II	5792963	5793014	+
II	5793205	5793255	+
II	5793327	5793622	+
II	5793955	5794191	+
II	5794623	5794821	+
II	5795647	5795692	+
II	5795868	5795967	+
II	5796184	5796269	+
II	5799540	5799590	-
II	5799747	5800071	-
II	5800435	5800483	-
II	5800572	5800620	-
II	5800790	5801064	-
II	5801733	5801787	+
II	5801885	5801930	+
II	5802037	5802105	+
II	5802165	5802331	+
II	5802392	5802436	+
II	5802531	5802590	+
II	5802691	5802733	+
II	5802891	5802937	+
II	5803150	5803228	+
II	5803321	5803542	+
II	5804908	5805024	-
II	5805160	5805369	-
II	5810703	5810755	+
II	5811183	5811228	+
II	5811544	5811591	+
II	5812485	5812542	-
II	5812837	5812880	-
II	5813119	5813168	-
II	5813514	5813565	-
II	5813740	5813784	-
II	5813939	5813978	-
II	5814712	5814756	-
II	5815336	5815386	-
II	5816679	5816726	+
II	5816851	5816893	+
II	5820781	5820829	+
II	5821009	5821093	+
II	5821205	5821252	+
II	5821383	5821498	+
II	5822207	5822261	+
II	5823177	5823276	+
II	5823477	5823525	+
II	5824105	5824156	-
II	5824298	5824350	-
II	5824866	5824915	-
II	5825381	5825433	-
II	5825677	5825725	-
II	5826108	5826158	-
II	5826294	5826342	-
II	5826482	5826527	-
II	5826941	5826986	-
II	5827164	5827348	-
II	5827886	5828089	-
II	5828292	5828340	-
II	5828955	5829313	-
II	5829497	5829544	-
II	5829716	5829766	-
II	5829886	5829931	-
II	5830101	5830186	-
II	5830516	5832030	-
II	5831024	5831082	+
II	5832505	5832551	-
II	5832685	5832738	-
II	5832810	5832860	-
II	5832963	5833010	-
II	5833129	5833175	-
II	5833620	5833669	-
II	5833803	5833850	-
II	5834320	5834366	-
II	5834477	5834527	-
II	5835634	5835686	-
II	5835903	5835955	-
II	5836080	5836127	-
II	5837120	5837164	-
II	5837561	5837611	-
II	5837859	5837908	-
II	5838055	5838107	-
II	5838244	5838294	-
II	5838910	5838955	-
II	5839189	5839240	-
II	5839817	5839864	-
II	5840083	5840129	-
II	5840267	5840314	-
II	5840510	5840768	-
II	5840933	5840988	-
II	5842342	5842394	+
II	5842544	5842593	+
II	5842660	5842759	+
II	5842921	5842965	+
II	5843242	5843433	+
II	5843592	5843639	+
II	5843701	5843747	+
II	5843926	5844145	+
II	5844318	5844365	+
II	5844619	5845015	+
II	5845880	5847745	+
II	5846706	5847745	+
II	5847886	5847935	+
II	5848074	5848392	+
II	5848460	5848513	+
II	5848819	5849120	+
II	5849380	5849426	+
II	5849568	5849618	+
II	5849736	5849787	+
II	5849913	5849957	+
II	5850076	5850122	+
II	5850621	5850809	-
II	5851204	5851376	-
II	5851517	5851565	-
II	5851690	5851892	-
II	5854593	5855239	+
II	5855440	5855487	+
II	5855592	5855639	+
II	5855963	5856460	+
II	5856710	5856763	+
II	5856863	5856905	+
II	5857469	5857791	-
II	5857996	5858051	-
II	5858199	5858274	-
II	5864269	5864585	+
II	5864657	5864701	+
II	5864767	5864817	+
II	5864970	5866312	+
II	5866390	5866769	+
II	5866841	5866888	+
II	5867879	5868021	-
II	5868127	5868177	-
II	5868488	5868540	-
II	5868995	5869040	-
II	5869107	5869163	-
II	5869202	5869251	-
II	5869972	5870020	-
II	5870541	5870587	-
II	5870709	5871933	-
II	5870709	5873339	-
II	5873481	5873541	-
II	5874644	5875011	-
II	5875327	5875370	-
II	5875701	5875815	-
II	5875911	5875963	-
II	5877237	5877282	+
II	5884662	5890486	+
II	5886495	5890486	+
II	5886495	5890886	+
II	5889706	5890486	+
II	5890650	5890886	+
II	5891550	5891598	+
II	5891776	5891862	+
II	5896239	5896288	+
II	5896360	5896408	+
II	5896516	5897226	+
II	5897318	5897364	+
II	5897472	5897515	+
II	5897623	5897673	+
II	5897799	5897861	+
II	5897944	5898327	+
II	5898501	5902440	+
II	5902492	5903093	+
II	5903627	5903924	+
II	5904047	5904386	+
II	5904731	5904777	+
II	5904942	5905003	+
II	5905113	5905159	+
II	5905215	5905271	+
II	5905496	5905542	+
II	5905771	5905816	+
II	5906677	5906722	+
II	5906875	5906923	+
II	5907066	5907109	+
II	5907066	5907118	+
II	5907186	5907231	+
II	5907362	5907411	+
II	5907923	5907999	+
II	5908089	5908134	+
II	5908260	5908348	+
II	5909235	5909308	+
II	5909671	5909719	+
II	5909955	5910001	+
II	5910453	5910507	+
II	5911382	5912556	+
II	5912663	5913137	+
II	5912666	5915053	+
II	5913139	5915053	+
II	5914255	5915053	+
II	5915320	5915372	+
II	5915607	5915662	+
II	5915882	5915933	+
II	5916256	5916300	+
II	5916431	5916480	+
II	5917631	5917678	+
II	5917774	5918026	+
II	5918730	5918777	+
II	5918905	5918960	+
II	5919500	5919544	+
II	5919660	5919718	+
II	5920668	5920719	+
II	5922453	5922501	+
II	5922764	5922812	+
II	5922898	5923054	+
II	5923852	5923907	+
II	5924022	5924374	+
II	5933580	5936440	+
II	5936483	5936570	+
II	5936483	5936571	+
II	5936664	5937052	+
II	5937250	5938536	+
II	5938663	5938737	+
II	5938684	5938737	+
II	5938920	5938977	+
II	5939352	5939409	+
II	5939517	5939568	+
II	5939720	5940099	+
II	5941326	5941381	+
II	5943041	5943258	+
II	5943728	5943782	+
II	5944242	5944296	-
II	5946013	5946479	-
II	5946612	5946888	-
II	5947006	5947233	-
II	5947314	5948622	-
II	5947314	5951420	-
II	5951596	5953247	-
II	5953408	5953465	-
II	5953613	5953664	-
II	5954458	5954504	-
II	5955395	5955620	-
II	5955723	5956410	-
II	5956514	5956568	-
II	5961784	5961832	+
II	5968178	5968226	-
II	5968494	5968540	-
II	5968709	5968757	-
II	5968824	5968869	-
II	5968968	5969018	-
II	5970152	5970964	+
II	5971119	5971596	+
II	5971775	5971975	+
II	5972100	5972203	+
II	5972965	5973121	-
II	5973205	5973249	-
II	5973370	5973425	-
II	5973729	5974374	-
II	5974471	5974520	-
II	5974689	5974762	-
II	5988760	5989085	+
II	5990390	5990472	-
II	5996629	5996688	+
II	5998699	5998750	+
II	6000750	6000805	+
II	6008617	6008704	-
II	6011107	6011157	+
II	6014459	6014503	+
II	6014653	6015024	+
II	6015314	6015665	+
II	6020717	6020771	+
II	6020840	6020894	+
II	6021080	6021137	+
II	6023613	6023684	-
II	6023801	6023993	-
II	6023801	6024008	-
II	6024217	6024536	-
II	6024655	6024701	-
II	6024776	6024825	-
II	6029714	6029859	-
II	6029983	6030033	-
II	6030348	6030556	-
II	6030659	6030707	-
II	6030863	6030920	-
II	6031011	6031059	-
II	6039429	6039521	-
II	6043032	6043106	-
II	6044446	6044534	-
II	6044794	6044844	-
II	6046499	6046555	-
II	6046868	6047472	-
II	6046898	6047472	-
II	6047611	6047663	-
II	6048176	6048226	+
II	6048338	6048388	+
II	6048543	6048592	+
II	6048726	6048774	+
II	6048888	6048935	+
II	6049026	6049076	+
II	6050594	6050990	+
II	6051280	6051328	+
II	6051854	6051924	+
II	6052126	6052173	+
II	6052405	6052459	+
II	6052686	6052734	+
II	6052952	6053000	+
II	6053388	6053432	+
II	6053664	6053711	+
II	6053878	6053934	+
II	6055319	6055367	-
II	6055490	6055542	-
II	6055619	6055663	-
II	6055797	6055849	-
II	6057633	6057698	-
II	6057818	6057864	-
II	6058002	6058051	-
II	6058357	6058806	-
II	6058982	6059029	-
II	6059133	6059183	-
II	6059323	6059821	-
II	6060042	6060088	-
II	6060278	6060676	-
II	6061078	6061135	-
II	6062922	6063125	-
II	6063345	6063388	-
II	6064069	6064129	-
II	6066540	6066590	-
II	6066961	6067067	-
II	6071816	6071862	-
II	6072230	6072277	-
II	6072589	6072715	-
II	6078000	6078043	-
II	6078009	6078083	+
II	6078747	6078792	-
II	6078995	6079041	-
II	6079169	6079218	-
II	6079831	6079875	-
II	6080127	6080180	-
II	6080349	6080398	-
II	6080631	6080678	-
II	6082627	6082934	+
II	6084142	6084273	-
II	6084612	6084660	-
II	6084947	6084998	-
II	6089387	6089432	-
II	6089635	6089682	-
II	6089810	6089862	-
II	6090475	6090519	-
II	6090771	6090824	-
II	6090999	6091048	-
II	6091281	6091330	-
II	6092081	6092201	+
II	6092355	6092399	+
II	6092495	6092544	+
II	6093765	6093814	-
II	6094157	6094204	-
II	6094441	6094487	-
II	6094957	6095011	-
II	6095801	6095849	-
II	6096076	6096124	-
II	6097073	6097123	-
II	6097227	6097320	-
II	6097902	6098042	+
II	6098152	6098201	+
II	6098448	6098501	+
II	6099351	6099501	+
II	6099545	6099740	-
II	6100161	6106056	+
II	6103886	6106056	+
II	6106185	6108689	+
II	6108824	6108989	+
II	6109454	6109662	+
II	6110845	6110892	-
II	6111030	6111214	-
II	6111531	6111577	-
II	6112102	6112150	-
II	6112290	6112352	-
II	6112428	6112479	-
II	6112856	6112902	-
II	6112958	6113012	-
II	6113075	6113124	-
II	6113193	6113288	-
II	6114782	6115045	-
II	6115317	6115365	-
II	6115449	6116489	-
II	6116580	6116626	-
II	6116706	6117380	-
II	6117477	6118039	-
II	6124041	6124085	+
II	6124845	6124890	+
II	6125645	6125689	+
II	6125795	6125844	+
II	6126211	6126608	+
II	6127100	6127146	+
II	6127271	6127317	+
II	6127577	6127621	+
II	6136284	6137834	+
II	6137989	6151146	+
II	6147737	6151146	+
II	6151255	6151613	+
II	6151665	6152640	+
II	6152728	6153097	+
II	6153187	6153523	+
II	6153646	6153788	+
II	6153994	6154040	+
II	6154250	6154295	+
II	6154408	6154457	+
II	6154663	6154934	+
II	6155278	6155379	+
II	6155547	6155596	+
II	6155769	6155822	+
II	6156020	6156568	+
II	6156737	6156785	+
II	6157019	6157139	-
II	6157359	6157406	-
II	6157479	6157918	-
II	6158022	6158067	-
II	6158167	6158216	-
II	6158394	6158438	-
II	6158577	6158720	-
II	6158857	6158949	-
II	6159008	6159063	-
II	6159202	6159277	-
II	6159398	6159510	-
II	6159574	6159622	-
II	6159698	6159838	-
II	6159855	6159932	-
II	6160017	6160111	-
II	6160209	6160935	-
II	6165848	6167857	-
II	6167986	6168031	-
II	6168249	6168299	-
II	6168433	6168487	-
II	6168667	6169085	-
II	6171657	6171699	+
II	6171795	6172470	+
II	6172588	6172769	+
II	6173914	6173961	+
II	6174031	6174353	+
II	6180627	6183067	+
II	6183226	6183274	+
II	6183400	6183454	+
II	6183550	6183672	+
II	6183914	6184109	+
II	6184190	6184240	+
II	6187157	6187200	-
II	6189871	6189920	-
II	6190019	6190119	-
II	6190232	6190284	-
II	6190366	6190416	-
II	6190514	6190562	-
II	6190631	6190677	-
II	6190871	6191209	-
II	6190871	6191263	-
II	6192878	6192928	+
II	6193264	6193607	+
II	6193781	6193831	+
II	6194066	6194116	+
II	6194891	6194943	+
II	6196452	6196579	-
II	6196708	6196756	-
II	6197249	6197416	+
II	6197485	6197535	+
II	6197491	6197535	+
II	6197718	6197805	+
II	6197967	6198026	+
II	6198891	6198942	+
II	6199030	6199076	+
II	6199246	6199292	+
II	6199553	6199602	+
II	6200109	6200176	+
II	6200322	6200369	+
II	6200629	6200677	+
II	6201235	6201287	+
II	6201850	6201893	-
II	6201999	6202449	-
II	6202847	6202893	-
II	6203046	6203318	-
II	6203406	6204150	-
II	6204418	6204700	-
II	6204954	6205298	-
II	6205498	6205946	-
II	6206073	6206258	-
II	6206374	6206566	-
II	6206647	6207602	-
II	6207757	6208009	-
II	6218704	6218761	-
II	6218860	6218942	-
II	6219049	6219102	-
II	6219194	6219238	-
II	6219331	6219382	-
II	6219450	6219490	-
II	6219742	6220069	-
II	6220897	6221028	-
II	6221302	6221346	-
II	6221485	6221555	-
II	6221711	6222410	-
II	6222514	6222575	-
II	6225069	6225168	-
II	6225318	6225367	-
II	6225484	6225542	-
II	6225772	6225821	-
II	6225926	6226469	-
II	6226634	6226888	-
II	6234708	6234762	-
II	6234863	6235002	-
II	6235504	6236071	-
II	6235504	6236237	-
II	6236123	6236985	-
II	6236938	6236985	-
II	6237277	6237327	-
II	6237608	6237658	-
II	6237958	6238144	-
II	6238269	6238313	-
II	6238557	6238611	-
